tspp,session_num,session_index,session_length,type_of_day,hour24,month,five_first_attempts,all_first_attempts,total_solving_time,all_attempts,all_problems,performance,signup_duration
1.23044892137827,1.14612803567824,0.903089986991944,1.79934054945358,0,11.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.23044892137827,0.954242509439325,1.44715803134222,1.46239799789896,0,15.0,9.0,4.0,2.41995574848976,4.26351771609197,2.64246452024212,2.51982799377572,1,7.19000321933172
0.845098040014257,0.602059991327962,1.36172783601759,1.46239799789896,0,11.0,11.0,1.0,1.51851393987789,3.52387647563813,2.28780172993023,1.94939000664491,1,6.89575062936482
0.845098040014257,1.11394335230684,2.04532297878666,2.04532297878666,0,10.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.39794000867204,0.477121254719662,0.903089986991944,2.04921802267018,0,20.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
1.38021124171161,0.477121254719662,0.602059991327962,1.27875360095283,0,13.0,11.0,3.0,0.903089986991944,3.24328614608345,1.5910646070265,1.30102999566398,1,4.75795751517661
1.25527250510331,0.477121254719662,0.698970004336019,1.78532983501077,0,10.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,1,6.08351444451904
1.79239168949825,0.301029995663981,0.778151250383644,1.11394335230684,0,8.0,9.0,4.0,1.6232492903979,2.85853719756964,1.68124123737559,1.66275783168157,0,6.74530297056332
2.36361197989214,1.0,1.14612803567824,1.32221929473392,1,8.0,7.0,2.0,1.94939000664491,4.38592785412534,2.25527250510331,2.13033376849501,0,6.08210180586913
0.954242509439325,0.602059991327962,0.778151250383644,1.14612803567824,0,12.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,1,6.82141087080469
0.903089986991944,0.845098040014257,1.17609125905568,1.91381385238372,0,10.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
1.41497334797082,0.301029995663981,1.60205999132796,1.7160033436348,0,18.0,11.0,3.0,1.30102999566398,3.26646689544024,2.08635983067475,1.7160033436348,0,3.50160692241883
1.66275783168157,1.20411998265592,1.75587485567249,1.96378782734556,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,0,6.21749842045537
1.64345267648619,0.301029995663981,1.34242268082221,1.43136376415899,0,12.0,9.0,4.0,1.94448267215017,3.54045461367141,2.11394335230684,2.00860017176192,1,6.56022654511835
1.27875360095283,0.602059991327962,1.43136376415899,1.53147891704226,0,11.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,1,6.08351444451904
1.76342799356294,0.301029995663981,0.903089986991944,1.0,0,8.0,2.0,0.0,0.0,2.91169015875386,1.25527250510331,1.0,0,2.64542226934909
1.72427586960079,0.698970004336019,1.51851393987789,1.51851393987789,0,15.0,9.0,4.0,2.41995574848976,4.26351771609197,2.64246452024212,2.51982799377572,1,7.19000321933172
1.17609125905568,0.301029995663981,1.25527250510331,1.30102999566398,0,16.0,9.0,4.0,1.23044892137827,2.32837960343874,1.38021124171161,1.30102999566398,1,2.97863694838447
1.04139268515823,0.301029995663981,0.778151250383644,1.39794000867204,0,7.0,4.0,4.0,1.36172783601759,2.86153441085904,1.49136169383427,1.39794000867204,1,2.86864443839483
1.50514997831991,0.954242509439325,0.954242509439325,1.23044892137827,0,9.0,12.0,1.0,2.13987908640124,4.00753441789726,2.39794000867204,2.24797326636181,1,7.05701223070485
1.57978359661681,0.301029995663981,1.07918124604762,1.67209785793572,0,23.0,9.0,4.0,1.54406804435028,3.502836638621,1.81291335664286,1.67209785793572,1,3.55942779975949
1.6232492903979,0.477121254719662,1.61278385671974,1.85733249643127,0,12.0,1.0,4.0,1.80617997398389,3.66735954618309,2.28103336724773,2.06445798922692,0,5.97743962101518
1.57978359661681,0.778151250383644,0.602059991327962,1.38021124171161,0,22.0,3.0,4.0,1.81954393554187,4.15274686402646,2.02118929906994,1.91381385238372,0,6.38018283068496
0.903089986991944,0.477121254719662,1.46239799789896,1.53147891704226,0,17.0,11.0,4.0,1.6232492903979,2.85853719756964,1.68124123737559,1.66275783168157,1,6.74530297056332
1.46239799789896,1.14612803567824,0.903089986991944,1.14612803567824,0,14.0,1.0,5.0,2.52762990087134,4.18949031369937,2.81023251799508,2.67117284271508,1,6.72994953748764
1.14612803567824,1.0,0.845098040014257,1.77085201164214,0,14.0,5.0,5.0,2.52504480703685,4.13328336586099,2.86093662070009,2.67486114073781,0,6.11738267293465
0.845098040014257,0.301029995663981,1.30102999566398,1.51851393987789,0,3.0,12.0,5.0,1.51851393987789,1.92941892571429,1.51851393987789,1.51851393987789,1,2.69810054562339
1.39794000867204,0.301029995663981,0.778151250383644,1.25527250510331,1,13.0,4.0,3.0,0.903089986991944,3.12123145514962,1.66275783168157,1.25527250510331,0,3.24029958200271
1.14612803567824,0.301029995663981,1.30102999566398,1.34242268082221,0,18.0,9.0,5.0,1.27875360095283,2.75663610824585,1.41497334797082,1.34242268082221,1,3.22479195649268
0.954242509439325,0.301029995663981,1.46239799789896,1.54406804435028,0,8.0,3.0,3.0,1.47712125471966,2.52244423350632,1.61278385671974,1.54406804435028,1,2.97589113640179
0.954242509439325,0.301029995663981,2.02530586526477,2.17318626841227,0,19.0,6.0,5.0,2.11727129565576,3.27207378750001,2.22788670461367,2.17318626841227,1,3.37511468469223
2.25285303097989,1.07918124604762,1.50514997831991,1.5910646070265,0,18.0,2.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,0,6.28586975360291
2.13672056715641,1.17609125905568,0.845098040014257,1.25527250510331,0,10.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.38021124171161,1.72427586960079,1.20411998265592,1.55630250076729,0,11.0,9.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,0,7.05111349209615
1.47712125471966,0.954242509439325,1.17609125905568,1.23044892137827,0,9.0,12.0,1.0,2.13987908640124,4.00753441789726,2.39794000867204,2.24797326636181,1,7.05701223070485
2.00860017176192,0.477121254719662,0.698970004336019,1.85733249643127,0,12.0,1.0,4.0,1.80617997398389,3.66735954618309,2.28103336724773,2.06445798922692,0,5.97743962101518
1.23044892137827,0.301029995663981,1.11394335230684,1.43136376415899,0,13.0,10.0,2.0,1.23044892137827,2.93247376467715,1.63346845557959,1.43136376415899,1,3.33465476688324
1.97772360528885,1.25527250510331,1.91381385238372,2.13672056715641,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.54406804435028,0.301029995663981,1.32221929473392,1.53147891704226,1,23.0,6.0,4.0,1.25527250510331,3.12188798510368,1.82607480270083,1.53147891704226,0,3.25647720624168
1.34242268082221,0.954242509439325,1.17609125905568,1.89209460269048,0,18.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
0.778151250383644,1.69019608002851,1.84509804001426,1.99563519459755,0,12.0,9.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.50514997831991,1.07918124604762,1.51851393987789,1.5910646070265,0,18.0,2.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
0.698970004336019,0.477121254719662,0.778151250383644,0.778151250383644,1,13.0,1.0,5.0,1.96848294855394,2.61278385671974,1.99563519459755,1.98227123303957,1,5.68591900202398
0.778151250383644,1.23044892137827,1.61278385671974,1.68124123737559,0,14.0,2.0,5.0,2.52762990087134,4.18949031369937,2.81023251799508,2.67117284271508,1,6.72994953748764
1.14612803567824,0.477121254719662,1.17609125905568,1.39794000867204,0,10.0,4.0,2.0,1.68124123737559,3.25333800532611,2.10380372095596,1.85733249643127,1,6.49292737177638
1.14612803567824,1.25527250510331,1.74036268949424,2.13672056715641,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,0,6.21749842045537
2.23552844690755,1.20411998265592,1.77085201164214,1.96378782734556,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,0,6.21749842045537
1.47712125471966,1.04139268515823,1.50514997831991,1.82607480270083,0,9.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.54406804435028,1.04139268515823,1.38021124171161,1.82607480270083,0,9.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.55630250076729,0.698970004336019,0.903089986991944,1.7160033436348,0,10.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,0,6.82141087080469
1.90848501887865,0.301029995663981,0.778151250383644,1.04139268515823,0,8.0,12.0,3.0,0.903089986991944,3.10585067438514,1.39794000867204,1.04139268515823,1,3.10619089726342
1.60205999132796,0.778151250383644,1.27875360095283,1.38021124171161,0,22.0,3.0,4.0,1.81954393554187,4.15274686402646,2.02118929906994,1.91381385238372,1,6.38018283068496
2.14612803567824,1.04139268515823,0.778151250383644,1.27875360095283,1,10.0,7.0,2.0,1.94939000664491,4.38592785412534,2.25527250510331,2.13033376849501,1,6.08210180586913
0.845098040014257,1.69019608002851,1.98677173426624,1.99563519459755,0,12.0,9.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,0,7.05111349209615
1.81291335664286,0.602059991327962,1.34242268082221,1.46239799789896,0,12.0,9.0,4.0,2.41995574848976,4.26351771609197,2.64246452024212,2.51982799377572,1,7.19000321933172
1.67209785793572,0.301029995663981,0.845098040014257,0.845098040014257,0,6.0,2.0,5.0,0.778151250383644,2.44090908206522,0.845098040014257,0.845098040014257,0,2.23552844690755
1.27875360095283,0.602059991327962,1.20411998265592,1.61278385671974,0,16.0,10.0,5.0,1.92427928606188,3.45757914699576,2.15228834438306,1.98227123303957,1,5.83422863056482
0.602059991327962,0.845098040014257,1.54406804435028,1.7481880270062,1,16.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,1,6.82141087080469
1.49136169383427,1.30102999566398,1.23044892137827,1.25527250510331,0,9.0,7.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.23044892137827,0.477121254719662,0.698970004336019,0.903089986991944,0,13.0,1.0,5.0,1.50514997831991,3.08529057823006,1.68124123737559,1.60205999132796,1,4.02395170742339
1.78532983501077,1.0,1.11394335230684,1.77085201164214,0,14.0,5.0,5.0,2.52504480703685,4.13328336586099,2.86093662070009,2.67486114073781,0,6.11738267293465
1.17609125905568,0.602059991327962,1.23044892137827,1.61278385671974,0,16.0,10.0,5.0,1.92427928606188,3.45757914699576,2.15228834438306,1.98227123303957,1,5.83422863056482
1.65321251377534,0.954242509439325,1.07918124604762,1.44715803134222,0,2.0,5.0,3.0,1.73239375982297,3.77144048663991,1.85125834871908,1.79239168949825,1,6.33446320097435
1.46239799789896,1.17609125905568,1.41497334797082,1.51851393987789,0,14.0,1.0,5.0,2.52762990087134,4.18949031369937,2.81023251799508,2.67117284271508,1,6.72994953748764
1.34242268082221,0.698970004336019,0.903089986991944,1.46239799789896,0,8.0,11.0,4.0,2.31386722036915,3.87145617402295,2.61278385671974,2.46686762035411,0,6.98209182331821
2.07188200730613,1.11394335230684,1.04139268515823,2.04532297878666,0,9.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
2.17026171539496,0.477121254719662,0.477121254719662,1.11394335230684,1,2.0,10.0,4.0,1.50514997831991,3.4884096889032,1.67209785793572,1.57978359661681,1,5.47270087946482
1.57978359661681,0.778151250383644,0.602059991327962,0.845098040014257,0,6.0,4.0,3.0,1.73239375982297,3.77144048663991,1.85125834871908,1.79239168949825,1,6.33446320097435
0.903089986991944,0.301029995663981,2.01283722470517,2.17318626841227,0,19.0,6.0,5.0,2.11727129565576,3.27207378750001,2.22788670461367,2.17318626841227,1,3.37511468469223
1.46239799789896,0.301029995663981,0.602059991327962,0.845098040014257,0,21.0,4.0,5.0,0.845098040014257,2.14921911265538,0.845098040014257,0.845098040014257,1,2.94001815500766
1.93951925261862,0.301029995663981,1.81954393554187,1.82607480270083,0,11.0,10.0,2.0,1.74036268949424,2.91222205653242,1.98227123303957,1.82607480270083,1,3.19589965240923
1.53147891704226,0.301029995663981,1.60205999132796,2.17318626841227,0,19.0,6.0,5.0,2.11727129565576,3.27207378750001,2.22788670461367,2.17318626841227,1,3.37511468469223
1.43136376415899,0.477121254719662,1.07918124604762,2.04921802267018,0,20.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
0.602059991327962,0.301029995663981,1.38021124171161,1.61278385671974,1,4.0,7.0,4.0,1.5910646070265,2.29003461136252,1.64345267648619,1.61278385671974,1,2.49554433754645
0.845098040014257,0.301029995663981,1.47712125471966,1.54406804435028,0,8.0,3.0,3.0,1.47712125471966,2.52244423350632,1.61278385671974,1.54406804435028,1,2.97589113640179
1.0,1.51851393987789,1.23044892137827,1.23044892137827,0,13.0,7.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.65321251377534,0.301029995663981,1.57978359661681,1.63346845557959,0,11.0,8.0,5.0,1.63346845557959,3.25911584418507,1.63346845557959,1.63346845557959,1,3.26997967664532
1.14612803567824,0.301029995663981,1.54406804435028,1.81291335664286,0,11.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,1,6.08351444451904
1.95904139232109,0.301029995663981,1.07918124604762,1.30102999566398,0,16.0,9.0,4.0,1.23044892137827,2.32837960343874,1.38021124171161,1.30102999566398,0,2.97863694838447
0.954242509439325,1.04139268515823,1.81291335664286,1.82607480270083,0,10.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.30102999566398,0.477121254719662,2.02530586526477,2.04921802267018,0,21.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
1.49136169383427,0.477121254719662,0.477121254719662,1.39794000867204,0,10.0,4.0,2.0,1.68124123737559,3.25333800532611,2.10380372095596,1.85733249643127,0,6.49292737177638
0.778151250383644,1.25527250510331,1.92427928606188,2.13672056715641,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
0.477121254719662,0.301029995663981,1.69019608002851,1.90848501887865,1,12.0,1.0,5.0,1.96848294855394,2.61278385671974,1.99563519459755,1.98227123303957,1,5.68591900202398
0.778151250383644,0.301029995663981,2.11394335230684,2.17318626841227,0,20.0,6.0,5.0,2.11727129565576,3.27207378750001,2.22788670461367,2.17318626841227,1,3.37511468469223
1.04139268515823,1.39794000867204,1.38021124171161,1.63346845557959,0,12.0,7.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
2.13987908640124,0.954242509439325,1.30102999566398,1.89209460269048,0,14.0,5.0,5.0,2.52504480703685,4.13328336586099,2.86093662070009,2.67486114073781,1,6.11738267293465
0.845098040014257,1.11394335230684,2.03742649794062,2.04532297878666,0,10.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
0.845098040014257,1.07918124604762,0.954242509439325,1.0,0,14.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.70757017609794,0.301029995663981,0.903089986991944,0.903089986991944,0,20.0,1.0,5.0,0.903089986991944,2.17026171539496,0.903089986991944,0.903089986991944,1,2.76342799356294
0.903089986991944,0.301029995663981,0.903089986991944,1.68124123737559,0,11.0,10.0,4.0,1.61278385671974,2.82607480270083,1.78532983501077,1.68124123737559,1,3.11394335230684
1.0,0.602059991327962,1.14612803567824,1.27875360095283,0,7.0,5.0,2.0,1.68124123737559,3.25333800532611,2.10380372095596,1.85733249643127,1,6.49292737177638
1.50514997831991,0.778151250383644,0.903089986991944,1.50514997831991,0,10.0,10.0,0.0,1.8750612633917,3.84652266841629,2.51982799377572,2.20139712432045,1,6.570221302798
0.778151250383644,0.301029995663981,0.698970004336019,0.954242509439325,0,6.0,3.0,4.0,0.903089986991944,2.17318626841227,1.0,0.954242509439325,1,2.05307844348342
0.954242509439325,0.301029995663981,0.778151250383644,1.34242268082221,0,10.0,12.0,5.0,1.30102999566398,3.27554168840131,1.38021124171161,1.34242268082221,1,3.34811006848024
1.51851393987789,0.477121254719662,1.04139268515823,1.23044892137827,0,10.0,5.0,5.0,1.46239799789896,3.34281731463573,1.89209460269048,1.61278385671974,1,7.24393695111998
1.07918124604762,1.30102999566398,1.76342799356294,1.92941892571429,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.36172783601759,0.301029995663981,0.698970004336019,0.778151250383644,0,18.0,10.0,3.0,0.602059991327962,2.34635297445064,1.04139268515823,0.845098040014257,1,4.62658670571511
2.3654879848909,0.301029995663981,0.903089986991944,0.903089986991944,0,5.0,6.0,2.0,0.477121254719662,2.43933269383026,1.34242268082221,0.903089986991944,0,2.65030752313194
1.0,0.301029995663981,1.34242268082221,1.90848501887865,1,11.0,1.0,5.0,1.96848294855394,2.61278385671974,1.99563519459755,1.98227123303957,1,5.68591900202398
1.43136376415899,1.25527250510331,1.51851393987789,1.85125834871908,0,14.0,2.0,5.0,2.52762990087134,4.18949031369937,2.81023251799508,2.67117284271508,1,6.72994953748764
0.954242509439325,0.698970004336019,0.698970004336019,1.39794000867204,0,7.0,4.0,2.0,1.66275783168157,3.06595298031387,1.92427928606188,1.78532983501077,1,6.92205580677948
1.0,0.301029995663981,1.57978359661681,2.17318626841227,0,19.0,6.0,5.0,2.11727129565576,3.27207378750001,2.22788670461367,2.17318626841227,1,3.37511468469223
0.845098040014257,0.301029995663981,0.602059991327962,1.39794000867204,0,9.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.23044892137827,0.778151250383644,1.0,1.51851393987789,0,10.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,0,6.82141087080469
1.67209785793572,0.477121254719662,1.6232492903979,1.72427586960079,0,10.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.04139268515823,0.301029995663981,1.11394335230684,1.11394335230684,0,12.0,11.0,1.0,0.301029995663981,2.96189547366785,1.69897000433602,1.11394335230684,0,2.96520170102591
1.83884909073726,1.32221929473392,1.53147891704226,2.16435285578444,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.90848501887865,0.954242509439325,2.07188200730613,2.11058971029925,0,16.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.27875360095283,0.602059991327962,1.63346845557959,1.69019608002851,0,19.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,1,6.28586975360291
0.602059991327962,0.903089986991944,1.38021124171161,1.94939000664491,0,10.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,1,6.82141087080469
1.11394335230684,1.34242268082221,1.68124123737559,1.74036268949424,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
0.954242509439325,1.0,0.778151250383644,1.30102999566398,0,14.0,1.0,5.0,2.52762990087134,4.18949031369937,2.81023251799508,2.67117284271508,1,6.72994953748764
1.20411998265592,0.477121254719662,1.04139268515823,1.78532983501077,0,11.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,0,6.08351444451904
1.61278385671974,0.602059991327962,0.477121254719662,0.477121254719662,0,8.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.55630250076729,0.301029995663981,0.602059991327962,1.51851393987789,0,10.0,1.0,5.0,1.50514997831991,3.08529057823006,1.68124123737559,1.60205999132796,1,4.02395170742339
1.17609125905568,0.903089986991944,1.63346845557959,1.94939000664491,0,10.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,1,6.82141087080469
0.778151250383644,1.39794000867204,0.954242509439325,1.63346845557959,0,12.0,7.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.41497334797082,0.954242509439325,0.954242509439325,1.44715803134222,0,2.0,5.0,3.0,1.73239375982297,3.77144048663991,1.85125834871908,1.79239168949825,1,6.33446320097435
2.25527250510331,0.477121254719662,1.78532983501077,1.85733249643127,0,12.0,1.0,4.0,1.80617997398389,3.66735954618309,2.28103336724773,2.06445798922692,0,5.97743962101518
1.82607480270083,0.477121254719662,1.51851393987789,2.04921802267018,0,20.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,0,6.28586975360291
1.49136169383427,0.301029995663981,0.903089986991944,0.954242509439325,0,10.0,10.0,0.0,1.8750612633917,3.84652266841629,2.51982799377572,2.20139712432045,0,6.570221302798
0.903089986991944,1.49136169383427,0.954242509439325,1.53147891704226,0,11.0,7.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
1.27875360095283,1.17609125905568,1.69897000433602,1.85125834871908,0,21.0,2.0,4.0,2.41995574848976,4.26351771609197,2.64246452024212,2.51982799377572,1,7.19000321933172
0.602059991327962,0.477121254719662,1.6232492903979,1.94939000664491,0,11.0,4.0,5.0,2.52504480703685,4.13328336586099,2.86093662070009,2.67486114073781,1,6.11738267293465
0.954242509439325,0.477121254719662,1.75587485567249,1.78532983501077,0,11.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,1,6.08351444451904
1.39794000867204,1.20411998265592,1.69897000433602,1.96378782734556,0,9.0,6.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.17609125905568,0.477121254719662,0.698970004336019,0.778151250383644,0,18.0,11.0,4.0,1.0,2.47275644931721,1.07918124604762,1.04139268515823,1,6.38345162666651
1.74036268949424,0.301029995663981,0.845098040014257,1.54406804435028,0,8.0,3.0,3.0,1.47712125471966,2.52244423350632,1.61278385671974,1.54406804435028,1,2.97589113640179
0.602059991327962,0.301029995663981,1.54406804435028,1.90848501887865,1,12.0,1.0,5.0,1.96848294855394,2.61278385671974,1.99563519459755,1.98227123303957,1,5.68591900202398
1.43136376415899,1.11394335230684,1.9731278535997,2.04532297878666,0,10.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.32221929473392,0.903089986991944,0.698970004336019,1.94939000664491,0,9.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,1,6.82141087080469
1.0,1.07918124604762,0.778151250383644,1.0,0,14.0,6.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
2.20682587603185,1.0,1.73239375982297,1.75587485567249,0,18.0,5.0,5.0,3.04218159451577,4.69585801867837,3.21298618473667,3.12287092286444,1,6.21749842045537
1.25527250510331,1.17609125905568,0.602059991327962,1.85125834871908,0,21.0,2.0,4.0,2.41995574848976,4.26351771609197,2.64246452024212,2.51982799377572,1,7.19000321933172
1.47712125471966,0.301029995663981,1.20411998265592,1.51851393987789,0,10.0,1.0,5.0,1.50514997831991,3.08529057823006,1.68124123737559,1.60205999132796,0,4.02395170742339
1.04139268515823,0.845098040014257,1.44715803134222,1.91381385238372,0,10.0,1.0,3.0,2.64345267648619,4.1796092337262,2.87098881376058,2.74663419893758,0,6.28586975360291
1.66275783168157,1.64345267648619,1.51851393987789,1.67209785793572,0,10.0,8.0,5.0,3.02816441942447,4.66057142369612,3.18355453361886,3.08955188288645,1,7.05111349209615
0.477121254719662,0.301029995663981,1.43136376415899,1.68124123737559,0,11.0,10.0,4.0,1.61278385671974,2.82607480270083,1.78532983501077,1.68124123737559,1,3.11394335230684
2.15228834438306,0.301029995663981,1.04139268515823,1.7160033436348,0,18.0,11.0,3.0,1.30102999566398,3.26646689544024,2.08635983067475,1.7160033436348,0,3.50160692241883
1.65321251377534,0.477121254719662,0.477121254719662,1.61278385671974,0,20.0,8.0,5.0,1.98227123303957,3.53744128340795,2.18184358794477,2.0899051114394,0,6.18998636684513
1.96848294855394,0.301029995663981,1.41497334797082,1.81291335664286,0,11.0,6.0,4.0,2.10037054511756,3.67052415778208,2.3384564936046,2.19865708695442,1,6.08351444451904
1.7160033436348,0.903089986991944,0.602059991327962,1.94939000664491,0,9.0,11.0,0.0,2.3747483460101,3.82620442349925,2.73719264270474,2.54654266347813,0,6.82141087080469
2.17609125905568,0.698970004336019,1.23044892137827,1.27875360095283,0,13.0,1.0,3.0,1.6232492903979,3.37657695705651,2.12385164096709,1.79934054945358,0,6.17070693239601
1.41497334797082,0.301029995663981,0.477121254719662,0.903089986991944,0,10.0,6.0,5.0,0.903089986991944,2.01283722470517,0.903089986991944,0.903089986991944,1,2.30102999566398
